,order_date,order_id,customer,grand_total
4543,2013-12-03,US-2013-113985,Keith Dawkins,203
4544,2013-03-14,US-2013-114013,Stewart Carmichael,2551
4545,2013-09-09,US-2013-114174,Anne Pryor,189
4546,2013-11-28,US-2013-114230,Chris McAfee,40
4547,2013-11-22,US-2013-114293,Justin Hirsh,195
4548,2013-04-11,US-2013-114622,Justin Ritter,9
4549,2013-12-07,US-2013-114776,Greg Guthrie,19
4550,2013-09-20,US-2013-114888,Chuck Clark,18
4551,2013-07-26,US-2013-115441,Sally Hughsby,941
4552,2013-09-09,US-2013-115455,Sanjit Engle,616
4553,2013-04-20,US-2013-115819,Jas O'Carroll,157
4554,2013-10-07,US-2013-115952,Jonathan Howell,29
4555,2013-01-03,US-2013-116365,Christine Abelman,377
4556,2013-10-23,US-2013-116400,Eric Barreto,40
4557,2013-12-16,US-2013-116442,Benjamin Patterson,15
4558,2013-12-26,US-2013-116729,Grace Kelly,2876
4559,2013-05-18,US-2013-117037,Luke Weiss,64
4560,2013-10-28,US-2013-117387,Pete Armstrong,67
4561,2013-11-15,US-2013-117541,Justin MacKendrick,36
4562,2013-08-24,US-2013-117793,Matt Abelman,80
4563,2013-09-11,US-2013-118780,Parhena Norris,66
4564,2013-06-03,US-2013-119046,Edward Hooks,93
4565,2013-03-13,US-2013-119270,Scot Wooten,20
4566,2013-11-26,US-2013-119298,Emily Phan,60
4567,2013-05-01,US-2013-120460,Ben Ferrer,23
4568,2013-03-19,US-2013-120929,Rose O'Brian,190
4569,2013-09-06,US-2013-121013,Michael Moore,1678
4570,2013-03-11,US-2013-122182,Bryan Davis,40
4571,2013-09-26,US-2013-122245,Adrian Barton,393
4572,2013-08-16,US-2013-123470,Max Engle,141
4573,2013-05-13,US-2013-123610,Vivian Mathis,129
4574,2013-04-16,US-2013-123750,Ross Baird,895
4575,2013-09-26,US-2013-124163,Steve Chapman,774
4576,2013-09-26,US-2013-125402,Dan Lawera,1059
4577,2013-11-07,US-2013-125969,Lindsay Shagiari,320
4578,2013-07-02,US-2013-126431,Stephanie Ulpright,136
4579,2013-08-22,US-2013-126452,Scot Coram,3339
4580,2013-10-09,US-2013-126844,Bart Watters,52
4581,2013-11-27,US-2013-126893,Carol Triggs,495
4582,2013-12-16,US-2013-127334,Mike Pelletier,651
4583,2013-08-27,US-2013-127425,Dan Reichenbach,283
4584,2013-11-21,US-2013-127971,David Wiener,448
4585,2013-08-05,US-2013-128195,Ralph Arnett,4
4586,2013-06-03,US-2013-128293,Karen Carlisle,65
4587,2013-09-16,US-2013-128678,Rob Beeghly,70
4588,2013-03-12,US-2013-128902,Mick Brown,244
4589,2013-10-10,US-2013-128909,Sibella Parks,352
4590,2013-09-24,US-2013-129469,Kelly Lampkin,538
4591,2013-12-28,US-2013-131058,Eugene Moren,20
4592,2013-12-10,US-2013-131114,Rob Williams,44
4593,2013-07-11,US-2013-131149,Logan Haushalter,492
4594,2013-11-06,US-2013-131611,Emily Phan,2008
4595,2013-11-30,US-2013-131674,Nick Crebassa,58
4596,2013-07-30,US-2013-131891,Pierre Wener,2
4597,2013-10-30,US-2013-131912,Logan Haushalter,12
4598,2013-04-16,US-2013-132423,Muhammed Yedwab,42
4599,2013-11-23,US-2013-132577,Jeremy Ellison,60
4600,2013-12-12,US-2013-132857,Cynthia Arntzen,7
4601,2013-04-18,US-2013-133508,Sean Wendt,29
4602,2013-03-22,US-2013-133879,Kean Takahito,545
4603,2013-09-17,US-2013-134369,Becky Castell,13
4604,2013-09-25,US-2013-134488,Pete Kriz,155
4605,2013-09-29,US-2013-134656,Muhammed MacIntyre,99
4606,2013-12-01,US-2013-134761,Dean Braden,36
4607,2013-06-06,US-2013-134908,Joni Sundaresam,132
4608,2013-12-30,US-2013-135209,Marc Harrigan,63
4609,2013-12-12,US-2013-135720,Fred McMath,664
4610,2013-01-22,US-2013-135923,Carlos Meador,530
4611,2013-11-11,US-2013-136581,Seth Vernon,31
4612,2013-01-08,US-2013-137295,Vivek Sundaresam,187
4613,2013-03-08,US-2013-137547,Ed Braxton,21
4614,2013-11-19,US-2013-138408,Karen Carlisle,1320
4615,2013-07-18,US-2013-139087,Dennis Kane,656
4616,2013-02-21,US-2013-139262,Lindsay Castell,471
4617,2013-11-08,US-2013-139388,Cindy Chapman,15
4618,2013-05-22,US-2013-139486,Logan Haushalter,121
4619,2013-06-10,US-2013-139710,Greg Matthias,177
4620,2013-10-05,US-2013-140158,Daniel Raglin,5549
4621,2013-03-09,US-2013-140172,Stephanie Phelps,221
4622,2013-02-01,US-2013-140809,Cyma Kinney,56
4623,2013-08-14,US-2013-141264,Carol Triggs,244
4624,2013-08-31,US-2013-141544,Patrick O'Brill,1270
4625,2013-08-23,US-2013-141880,Tony Chapman,98
4626,2013-11-01,US-2013-142251,Frank Olsen,32
4627,2013-06-24,US-2013-142685,Maureen Gnade,835
4628,2013-02-22,US-2013-143280,Tracy Zic,493
4629,2013-12-11,US-2013-143448,Mark Hamilton,1425
4630,2013-03-02,US-2013-143819,Karen Daniels,6126
4631,2013-05-10,US-2013-144057,Cynthia Voltz,1014
4632,2013-08-29,US-2013-144211,Chad Sievert,124
4633,2013-11-15,US-2013-144351,Ryan Crowe,90
4634,2013-10-29,US-2013-144393,Suzanne McNair,18
4635,2013-08-13,US-2013-144477,Deborah Brumfield,37
4636,2013-11-11,US-2013-144547,Maxwell Schwartz,280
4637,2013-08-22,US-2013-146066,Rick Bensley,815
4638,2013-05-16,US-2013-146570,Steve Nguyen,612
4639,2013-08-28,US-2013-146710,Sung Shariari,115
4640,2013-09-27,US-2013-146794,Sally Hughsby,425
4641,2013-05-07,US-2013-146857,Brad Eason,54
4642,2013-09-25,US-2013-147340,Edward Becker,63
4643,2013-09-04,US-2013-147711,Herbert Flentye,431
4644,2013-05-06,US-2013-147991,Zuschuss Donatelli,17
4645,2013-09-06,US-2013-148110,Anthony Rawles,348
4646,2013-08-23,US-2013-148334,Dorothy Dickinson,4
4647,2013-12-12,US-2013-148803,Lena Radford,85
4648,2013-05-15,US-2013-148901,Michael Kennedy,191
4649,2013-09-18,US-2013-148957,Chuck Clark,12
4650,2013-09-27,US-2013-149790,Shahid Collister,16
4651,2013-12-02,US-2013-150035,Carl Ludwig,17
4652,2013-04-07,US-2013-150140,Valerie Mitchum,1295
4653,2013-04-26,US-2013-150147,John Lucas,108
4654,2013-10-11,US-2013-150357,Erica Bern,25
4655,2013-05-18,US-2013-150567,Roy Phan,30
4656,2013-12-04,US-2013-150861,Emily Grady,1165
4657,2013-12-12,US-2013-151260,Steve Chapman,74
4658,2013-04-01,US-2013-151827,Carlos Soltero,313
4659,2013-03-02,US-2013-151862,Odella Nelson,160
4660,2013-06-26,US-2013-152051,Theresa Swint,714
4661,2013-09-06,US-2013-152373,Pete Takahito,93
4662,2013-09-18,US-2013-152415,Patrick O'Donnell,207
4663,2013-05-20,US-2013-152835,Roy Phan,21
4664,2013-12-27,US-2013-153129,Frank Preis,34
4665,2013-11-07,US-2013-153815,Kelly Lampkin,368
4666,2013-06-24,US-2013-154256,Sally Matthias,26
4667,2013-03-15,US-2013-154361,Henia Zydlo,22
4668,2013-12-03,US-2013-155103,Jamie Frazer,505
4669,2013-03-07,US-2013-155173,Julia Barnett,502
4670,2013-01-22,US-2013-155180,Toby Braunhardt,26
4671,2013-09-23,US-2013-155404,Ann Steele,13
4672,2013-12-02,US-2013-155768,Laurel Beltran,1216
4673,2013-06-07,US-2013-155971,Ross Baird,122
4674,2013-09-20,US-2013-156097,Eugene Hildebrand,704
4675,2013-08-14,US-2013-156692,Hunter Glantz,89
4676,2013-03-21,US-2013-156986,Zuschuss Carroll,133
4677,2013-08-18,US-2013-157308,Neoma Murray,16
4678,2013-10-07,US-2013-157490,Laurel Beltran,802
4679,2013-09-23,US-2013-157728,Ryan Crowe,134
4680,2013-12-21,US-2013-157840,Matt Collins,34
4681,2013-09-27,US-2013-157945,Natalie Fritzler,756
4682,2013-11-27,US-2013-158288,Eric Hoffmann,79
4683,2013-11-27,US-2013-158309,Pete Armstrong,4
4684,2013-07-02,US-2013-158680,Nick Zandusky,2
4685,2013-06-27,US-2013-158708,Alejandro Ballentine,14
4686,2013-05-10,US-2013-159093,Ricardo Sperren,32
4687,2013-04-18,US-2013-159415,Charles Sheldon,79
4688,2013-10-19,US-2013-159856,Emily Phan,308
4689,2013-04-02,US-2013-160206,Muhammed Yedwab,13
4690,2013-08-24,US-2013-160528,Mick Hernandez,1416
4691,2013-04-20,US-2013-161396,Gary Mitchum,625
4692,2013-12-04,US-2013-161683,Caroline Jumper,413
4693,2013-12-10,US-2013-161844,Damala Kotsonis,83
4694,2013-10-09,US-2013-162026,Joel Eaton,62
4695,2013-11-14,US-2013-162103,Laurel Beltran,3
4696,2013-03-27,US-2013-162677,Dean Braden,188
4697,2013-12-28,US-2013-162852,Brooke Gillingham,845
4698,2013-02-15,US-2013-162859,Patrick Gardner,407
4699,2013-12-30,US-2013-163258,Phillip Flathmann,11
4700,2013-06-19,US-2013-163461,Bobby Trafton,77
4701,2013-08-27,US-2013-163538,Shirley Schmidt,48
4702,2013-11-25,US-2013-163881,Sung Pak,2905
4703,2013-03-25,US-2013-164189,Dan Reichenbach,403
4704,2013-11-12,US-2013-164196,Alejandro Savely,2679
4705,2013-04-17,US-2013-164588,Arthur Prichep,13
4706,2013-01-04,US-2013-164630,Erica Bern,960
4707,2013-11-23,US-2013-164945,Cathy Armstrong,134
4708,2013-11-06,US-2013-165078,Michelle Arnett,196
4709,2013-01-23,US-2013-165505,Claudia Bergmann,1672
4710,2013-01-30,US-2013-166660,Tim Brockman,484
4711,2013-01-21,US-2013-167339,Tamara Dahlen,1167
4712,2013-06-07,US-2013-167472,Clytie Kelty,679
4713,2013-07-16,US-2013-168095,Mark Cousins,336
4714,2013-02-21,US-2013-168410,Benjamin Venier,405
4715,2013-12-25,US-2013-168620,Ross Baird,824
4716,2013-12-07,US-2013-169040,Greg Tran,1169
4717,2013-12-13,US-2013-169369,Erin Creighton,299
4718,2014-05-20,US-2014-100048,Roland Schwarz,889
4719,2014-07-10,US-2014-100209,Tamara Dahlen,1
4720,2014-08-20,US-2014-100398,Denny Ordway,103
4721,2014-04-12,US-2014-100482,Jack Lebron,44
4722,2014-04-08,US-2014-100930,Christopher Schild,1736
4723,2014-11-04,US-2014-101518,Peter B�hler,41
4724,2014-03-17,US-2014-101539,Valerie Mitchum,713
4725,2014-07-24,US-2014-101721,Maribeth Yedwab,63
4726,2014-07-07,US-2014-101784,Patrick O'Brill,122
4727,2014-02-07,US-2014-101840,Sibella Parks,274
4728,2014-08-22,US-2014-102183,Pete Kriz,4338
4729,2014-06-20,US-2014-102288,Zuschuss Carroll,149
4730,2014-12-30,US-2014-102638,Michael Chen,6
4731,2014-07-01,US-2014-102890,Sheri Gordon,1045
4732,2014-11-14,US-2014-102904,Cassandra Brandow,240
4733,2014-09-23,US-2014-103226,David Wiener,27
4734,2014-10-06,US-2014-103247,Phillina Ober,237
4735,2014-12-10,US-2014-103814,Lena Hernandez,144
4736,2014-08-14,US-2014-103828,Jay Kimmel,207
4737,2014-09-08,US-2014-104094,Anna Gayman,13
4738,2014-01-28,US-2014-104437,Toby Gnade,138
4739,2014-05-09,US-2014-104451,Michelle Moray,81
4740,2014-01-16,US-2014-104661,Tim Brockman,148
4741,2014-03-20,US-2014-104955,Catherine Glotzbach,29
4742,2014-07-18,US-2014-105046,Bill Eplett,409
4743,2014-10-24,US-2014-105389,Darrin Martin,838
4744,2014-08-26,US-2014-105697,Joe Elijah,26
4745,2014-01-01,US-2014-105830,Duane Benoit,157
4746,2014-01-27,US-2014-105935,Bradley Drucker,3003
4747,2014-11-04,US-2014-105998,Clay Rozendal,1873
4748,2014-01-15,US-2014-106131,Tracy Poddar,338
4749,2014-09-27,US-2014-106145,Ruben Ausman,1065
4750,2014-07-23,US-2014-106551,Eric Barreto,526
4751,2014-06-09,US-2014-106579,Ben Wallace,12
4752,2014-06-10,US-2014-106663,Meg O'Connel,169
4753,2014-12-27,US-2014-106705,Patrick O'Brill,45
4754,2014-05-13,US-2014-106796,Julie Prescott,10
4755,2014-11-06,US-2014-107272,Troy Staebel,246
4756,2014-12-05,US-2014-107384,Theone Pippenger,552
4757,2014-05-01,US-2014-107636,Neoma Murray,6
4758,2014-11-17,US-2014-107888,Chris Cortes,355
4759,2014-06-09,US-2014-107979,Frank Olsen,197
4760,2014-11-20,US-2014-108014,Jennifer Halladay,60
4761,2014-12-03,US-2014-108063,Adam Shillingsburg,35
4762,2014-09-23,US-2014-108245,Sally Hughsby,25
4763,2014-05-01,US-2014-108315,Mick Hernandez,226
4764,2014-07-21,US-2014-108343,Anthony Rawles,361
4765,2014-05-20,US-2014-108700,Patrick Jones,38
4766,2014-08-22,US-2014-109253,Patrick Ryan,1520
4767,2014-06-09,US-2014-109316,Maureen Gastineau,1515
4768,2014-11-07,US-2014-109484,Roger Barcio,6
4769,2014-09-13,US-2014-109582,John Murray,166
4770,2014-11-26,US-2014-109610,Brendan Sweed,702
4771,2014-12-11,US-2014-110149,William Brown,91
4772,2014-11-29,US-2014-110576,Ross Baird,3630
4773,2014-05-16,US-2014-110604,Jason Fortune-,304
4774,2014-10-27,US-2014-110646,Jamie Frazer,167
4775,2014-11-04,US-2014-110989,Eva Jacobs,44
4776,2014-11-21,US-2014-110996,Kelly Andreada,284
4777,2014-07-04,US-2014-111024,Sam Zeldin,279
4778,2014-08-21,US-2014-111241,Gene McClure,239
4779,2014-08-18,US-2014-111423,Edward Hooks,1358
4780,2014-11-06,US-2014-111745,Ruben Ausman,160
4781,2014-10-23,US-2014-111920,Paul Stevenson,36
4782,2014-12-03,US-2014-112347,Bill Stewart,1916
4783,2014-05-29,US-2014-112613,Jonathan Howell,54
4784,2014-06-02,US-2014-112928,Barry Blumstein,17
4785,2014-07-01,US-2014-113201,Thomas Thornton,205
4786,2014-07-30,US-2014-113852,Giulietta Weimer,91
4787,2014-12-15,US-2014-113992,Lena Creighton,975
4788,2014-01-04,US-2014-114034,Delfina Latchford,39
4789,2014-08-21,US-2014-114356,Tonja Turnell,36
4790,2014-11-17,US-2014-114657,Mick Hernandez,52
4791,2014-10-21,US-2014-115252,Muhammed Yedwab,30
4792,2014-07-30,US-2014-115301,Vivek Gonzalez,116
4793,2014-10-10,US-2014-115595,Xylona Preis,35
4794,2014-11-03,US-2014-115609,Cindy Stewart,168
4795,2014-11-12,US-2014-116491,Patrick Gardner,35
4796,2014-11-18,US-2014-116505,Trudy Brown,44
4797,2014-09-16,US-2014-116652,Rick Duston,959
4798,2014-11-13,US-2014-116659,Nat Gilpin,371
4799,2014-12-18,US-2014-116701,Logan Currie,66
4800,2014-05-28,US-2014-116897,James Galang,815
4801,2014-10-10,US-2014-117247,Cyma Kinney,719
4802,2014-10-22,US-2014-117331,Natalie DeCherney,9
4803,2014-09-05,US-2014-117450,Doug O'Connell,108
4804,2014-03-26,US-2014-117534,Christina VanderZanden,1069
4805,2014-08-16,US-2014-117723,Dionis Lloyd,1802
4806,2014-12-10,US-2014-118038,Ken Brennan,38
4807,2014-09-10,US-2014-118087,Stefania Perrino,2457
4808,2014-11-15,US-2014-118157,Arthur Wiediger,15
4809,2014-02-12,US-2014-118535,Don Jones,21
4810,2014-05-29,US-2014-118556,Tiffany House,110
4811,2014-11-17,US-2014-118598,Charlotte Melton,120
4812,2014-08-13,US-2014-118941,Brenda Bowman,2017
4813,2014-03-07,US-2014-119039,Ben Ferrer,15
4814,2014-11-07,US-2014-119319,Liz Carlisle,31
4815,2014-03-19,US-2014-119438,Carol Darley,296
4816,2014-11-14,US-2014-119662,Christopher Schild,230
4817,2014-03-05,US-2014-119816,Tonja Turnell,115
4818,2014-12-01,US-2014-120089,Max Ludwig,664
4819,2014-03-31,US-2014-120117,Tom Boeckenhauer,171
4820,2014-10-20,US-2014-120390,Tracy Hopkins,1633
4821,2014-06-12,US-2014-120418,Becky Castell,669
4822,2014-05-20,US-2014-120607,John Castell,196
4823,2014-01-21,US-2014-120649,Jeremy Farry,4
4824,2014-10-01,US-2014-120908,Barbara Fisher,21
4825,2014-03-27,US-2014-121251,Gary McGarr,378
4826,2014-09-04,US-2014-122637,Emily Phan,43
4827,2014-11-05,US-2014-122672,Henry Goldwyn,265
4828,2014-12-08,US-2014-122714,Henry Goldwyn,1890
4829,2014-07-22,US-2014-123204,Cari Schnelling,17
4830,2014-04-03,US-2014-123281,Jamie Frazer,25
4831,2014-12-24,US-2014-123463,Gary Zandusky,13
4832,2014-07-22,US-2014-123834,Gene McClure,124
4833,2014-01-08,US-2014-123862,Jamie Frazer,333
4834,2014-07-07,US-2014-124303,Fred Hopkins,19
4835,2014-09-09,US-2014-124779,Barry Franz�sisch,664
4836,2014-06-26,US-2014-124821,Anne McFarland,871
4837,2014-11-14,US-2014-124926,Maria Etezadi,9
4838,2014-09-09,US-2014-124968,Michelle Moray,766
4839,2014-12-12,US-2014-125213,Nona Balk,7
4840,2014-09-24,US-2014-125647,Lena Cacioppo,134
4841,2014-09-29,US-2014-125717,Darrin Sayre,535
4842,2014-11-13,US-2014-125808,Emily Phan,12
4843,2014-12-06,US-2014-126053,Carlos Soltero,51
4844,2014-04-15,US-2014-126060,Dorothy Wardle,198
4845,2014-06-30,US-2014-126081,Fred Chung,5
4846,2014-07-04,US-2014-126179,Chuck Sachs,312
4847,2014-01-20,US-2014-127292,Raymond Messe,637
4848,2014-01-30,US-2014-127341,Clytie Kelty,12
4849,2014-07-22,US-2014-127719,Tamara Willingham,6
4850,2014-11-25,US-2014-128118,Maribeth Yedwab,77
4851,2014-05-03,US-2014-128398,Elizabeth Moffitt,160
4852,2014-11-11,US-2014-128447,Michael Chen,430
4853,2014-04-25,US-2014-128832,Linda Southworth,70
4854,2014-07-16,US-2014-128951,Ricardo Sperren,1066
4855,2014-04-18,US-2014-129203,Brendan Murry,195
4856,2014-03-18,US-2014-129224,Ann Steele,5
4857,2014-09-08,US-2014-129441,Jasper Cacioppo,48
4858,2014-07-04,US-2014-129777,Frank Merwin,283
4859,2014-10-01,US-2014-130603,Sample Company A,12
4860,2014-09-08,US-2014-130687,Phillip Flathmann,563
4861,2014-07-30,US-2014-130953,Roland Fjeld,936
4862,2014-06-11,US-2014-131583,Carl Ludwig,40
4863,2014-06-07,US-2014-131849,Gary Hansen,31
4864,2014-12-09,US-2014-131961,Max Jones,97
4865,2014-04-24,US-2014-132031,Parhena Norris,513
4866,2014-09-24,US-2014-132059,Arthur Prichep,229
4867,2014-06-17,US-2014-132206,Michael Kennedy,6
4868,2014-11-13,US-2014-132220,Don Jones,62
4869,2014-05-28,US-2014-132297,Dianna Wilson,598
4870,2014-08-23,US-2014-132381,Dean percer,315
4871,2014-11-19,US-2014-132444,Christina DeMoss,410
4872,2014-09-25,US-2014-132675,Karen Ferguson,148
4873,2014-12-10,US-2014-132927,Roger Demir,11
4874,2014-03-12,US-2014-133081,Paul Van Hugh,91
4875,2014-05-07,US-2014-133200,Dorothy Badders,1407
4876,2014-11-26,US-2014-133312,Bradley Drucker,370
4877,2014-05-15,US-2014-133361,Anthony Jacobs,482
4878,2014-06-23,US-2014-133781,Dan Campbell,38
4879,2014-08-28,US-2014-134481,Allen Rosenblatt,1488
4880,2014-02-26,US-2014-134642,Scot Wooten,429
4881,2014-07-25,US-2014-135013,Harold Ryan,2400
4882,2014-09-01,US-2014-135062,Rob Lucas,230
4883,2014-09-02,US-2014-135230,Christine Kargatis,8
4884,2014-12-11,US-2014-135503,Justin Ellison,15
4885,2014-06-21,US-2014-135986,Paul Gonzalez,536
4886,2014-12-08,US-2014-136189,Debra Catini,82
4887,2014-11-15,US-2014-136679,Xylona Preis,213
4888,2014-11-13,US-2014-136707,Jim Epp,14
4889,2014-04-09,US-2014-136721,Nicole Hansen,581
4890,2014-05-01,US-2014-136784,Alan Dominguez,164
4891,2014-10-07,US-2014-136868,Cyra Reiten,682
4892,2014-11-20,US-2014-137491,Linda Cazamias,305
4893,2014-04-17,US-2014-138086,Jesus Ocampo,41
4894,2014-08-28,US-2014-139465,Mathew Reese,449
4895,2014-10-02,US-2014-139577,Tanja Norvell,105
4896,2014-05-12,US-2014-139647,Todd Sumrall,210
4897,2014-09-29,US-2014-139955,Charles McCrossin,2
4898,2014-11-20,US-2014-139969,Art Ferguson,233
4899,2014-03-24,US-2014-140074,Erin Creighton,26
4900,2014-11-14,US-2014-140312,Ken Lonsdale,22
4901,2014-12-11,US-2014-140907,Ben Peterman,392
4902,2014-09-30,US-2014-141509,Sonia Cooley,99
4903,2014-03-12,US-2014-141558,Marc Harrigan,987
4904,2014-03-27,US-2014-141677,Heather Kirkland,2738
4905,2014-04-16,US-2014-141698,Shirley Daniels,21
4906,2014-11-10,US-2014-141852,Joel Eaton,47
4907,2014-05-06,US-2014-141943,Darren Koutras,23
4908,2014-09-12,US-2014-142188,Jennifer Ferguson,1820
4909,2014-07-19,US-2014-142573,Maris LaWare,1299
4910,2014-04-12,US-2014-143028,Sample Company A,11
4911,2014-08-04,US-2014-143175,George Ashbrook,100
4912,2014-03-21,US-2014-143770,Roger Demir,300
4913,2014-05-01,US-2014-144582,Tony Chapman,43
4914,2014-12-10,US-2014-145366,Christine Abelman,95
4915,2014-11-03,US-2014-145597,Greg Guthrie,54
4916,2014-04-22,US-2014-145863,Resi P�lking,6
4917,2014-09-10,US-2014-146213,Matt Connell,160
4918,2014-10-21,US-2014-146416,Justin Ellison,25
4919,2014-06-10,US-2014-146822,Anna Gayman,49
4920,2014-09-22,US-2014-146878,Dan Lawera,12
4921,2014-03-14,US-2014-146906,Meg Tillman,300
4922,2014-12-03,US-2014-147221,Joy Smith,303
4923,2014-09-05,US-2014-147655,Aaron Smayling,88
4924,2014-12-26,US-2014-147669,Susan Vittorini,484
4925,2014-03-29,US-2014-147886,Dave Hallsten,1436
4926,2014-01-29,US-2014-147984,Giulietta Baptist,280
4927,2014-05-20,US-2014-147998,Sue Ann Reed,133
4928,2014-10-07,US-2014-148054,Nick Zandusky,308
4929,2014-07-02,US-2014-148362,Karen Ferguson,640
4930,2014-01-13,US-2014-148551,David Bremer,761
4931,2014-12-01,US-2014-148768,Parhena Norris,72
4932,2014-10-14,US-2014-148831,Alan Hwang,349
4933,2014-09-20,US-2014-148866,Jessica Myrick,32
4934,2014-12-07,US-2014-149006,Brad Norvell,11
4935,2014-12-04,US-2014-149510,Matt Collins,98
4936,2014-09-08,US-2014-150070,Joseph Airdo,162
4937,2014-05-23,US-2014-150595,Laurel Elliston,206
4938,2014-05-01,US-2014-150847,Jeremy Farry,10
4939,2014-05-23,US-2014-151127,Rob Lucas,50
4940,2014-06-25,US-2014-151316,Matthew Clasen,193
4941,2014-06-12,US-2014-152002,Dianna Vittorini,123
4942,2014-04-22,US-2014-152366,Shirley Jackson,97
4943,2014-11-20,US-2014-152380,Jonathan Howell,219
4944,2014-07-07,US-2014-152492,Angele Hood,239
4945,2014-05-16,US-2014-152569,Joy Daniels,68
4946,2014-07-17,US-2014-152842,Natalie Fritzler,242
4947,2014-09-12,US-2014-152898,Cassandra Brandow,68
4948,2014-09-04,US-2014-153255,Joe Kamberova,240
4949,2014-11-14,US-2014-153633,Toby Carlisle,2
4950,2014-11-07,US-2014-153948,Frank Merwin,190
4951,2014-03-31,US-2014-154851,Becky Pak,6
4952,2014-05-15,US-2014-154872,Darren Powers,88
4953,2014-06-09,US-2014-155299,Dorris liebe,2
4954,2014-11-11,US-2014-155425,Ann Blume,1475
4955,2014-11-18,US-2014-155866,Christopher Conant,227
4956,2014-08-08,US-2014-155999,Jay Kimmel,174
4957,2014-11-05,US-2014-156083,James Lanier,10
4958,2014-04-17,US-2014-156356,Natalie DeCherney,61
4959,2014-07-17,US-2014-156909,Sandra Flanagan,71
4960,2014-09-15,US-2014-157224,Joy Bell-,57
4961,2014-11-17,US-2014-157896,Christy Brittain,147
4962,2014-05-13,US-2014-158218,Alyssa Crouse,162
4963,2014-07-22,US-2014-158505,Sarah Foster,98
4964,2014-01-13,US-2014-158512,Dianna Arnett,78
4965,2014-12-30,US-2014-158526,Katherine Hughes,1815
4966,2014-11-19,US-2014-158946,Jane Waco,39
4967,2014-04-01,US-2014-159205,Daniel Byrd,733
4968,2014-09-10,US-2014-159562,Joy Bell-,17
4969,2014-04-01,US-2014-160143,Henry Goldwyn,30
4970,2014-07-22,US-2014-160465,Sean Wendt,467
4971,2014-12-12,US-2014-160759,Arianne Irving,64
4972,2014-09-12,US-2014-160836,Cindy Chapman,524
4973,2014-11-21,US-2014-161193,Brian Thompson,82
4974,2014-07-15,US-2014-161935,John Lee,2611
4975,2014-12-29,US-2014-162068,Pamela Coakley,1
4976,2014-05-07,US-2014-162124,Jeremy Farry,192
4977,2014-08-28,US-2014-162208,Stefania Perrino,3
4978,2014-10-03,US-2014-162558,Dean percer,2438
4979,2014-12-24,US-2014-162670,Monica Federle,1153
4980,2014-02-18,US-2014-163195,Lauren Leatherbury,29
4981,2014-09-16,US-2014-163300,Erica Smith,2912
4982,2014-09-03,US-2014-163657,Janet Lee,255
4983,2014-11-03,US-2014-163790,Nancy Lomonaco,1159
4984,2014-04-30,US-2014-164056,Filia McAdams,1048
4985,2014-02-03,US-2014-164147,Dorothy Wardle,160
4986,2014-11-14,US-2014-165344,Sean Braxton,725
